,Integer,Float,String,Date
2896,6129,4494.58,iaLMDaUZwF,2023-12-07 00:01:20
2897,3224,7375.47,JKkgKlIRFU,2020-11-27 02:00:36
2898,1533,4301.08,uJurYtHqbL,2021-12-11 19:37:56
2899,6655,4323.58,KRATqHVxsP,2023-06-21 11:57:09
2900,5488,4661.15,MYtMnscond,2023-05-15 09:38:00
2901,6790,3487.73,RKRHTglLsJ,2022-08-26 14:45:25
2902,8963,5284.84,NdMQfyNZXh,2021-10-16 17:57:44
2903,3257,6198.43,WlpKSLcUoR,2023-03-30 19:42:28
2904,8061,4579.37,RQSoaczxbu,2020-09-30 00:43:24
2905,6141,836.64,XonPZtTBao,2022-06-25 16:40:18
2906,660,510.01,OMeHQBcXCU,2023-12-10 17:18:23
2907,7505,9217.5,pUQTTxLyTE,2021-03-09 17:04:14
2908,6377,3925.64,nBamZCooFb,2022-08-05 08:59:00
2909,6972,5628.48,YnBksoSGrw,2020-05-09 05:10:47
2910,3667,4104.8,oyzLmdBgmU,2020-07-08 13:48:23
2911,2442,4330.65,NotfCkKJLX,2023-08-12 10:08:14
2912,3914,1617.62,EooOQAZjon,2020-11-23 09:56:11
2913,4611,4623.9,xjnVclEDAr,2020-10-08 23:50:47
2914,2507,5093.45,ufPwVBTCVi,2020-09-16 02:05:15
2915,8744,3528.58,XyVKwTthTP,2023-04-30 16:52:39
2916,6675,8476.27,LYOVFphzOe,2020-11-07 10:15:49
2917,6499,1929.79,sUbRMAJRnz,2021-11-16 19:35:29
2918,2934,3097.61,rqkNPbFGzc,2021-08-18 18:10:34
2919,1529,8721.59,GntvcpXFIK,2023-06-08 19:52:08
2920,7437,9590.56,cmpvYADrth,2021-11-29 12:19:14
2921,5744,5120.69,PJneQhYFCe,2023-07-28 04:16:14
2922,484,5356.77,eikILpHemb,2020-07-27 04:23:21
2923,5571,2377.86,YZfVLLYokY,2023-07-13 09:04:42
2924,4564,2403.11,WhLfIyZtMc,2021-02-04 05:29:52
2925,318,5867.85,RqgHMcsxLm,2021-12-28 03:48:25
2926,5604,6431.97,kdpDnVdhZa,2022-01-22 10:55:21
2927,6193,6838.53,XVBItLnqtU,2022-05-22 10:21:42
2928,7672,4628.79,bRdcOTYYnl,2021-01-04 08:53:43
2929,4279,6462.54,OFYutmHmoQ,2022-09-14 09:40:34
2930,5817,4369.92,ZzvOSdKtbc,2023-02-03 19:05:02
2931,8276,7756.59,eBwKZystOh,2023-04-02 18:47:44
2932,3108,7089.04,sKjMrhgdga,2021-01-29 04:00:38
2933,7255,6029.34,JKFfgLFApv,2020-07-10 14:34:50
2934,6891,1854.23,gCokFjKEAz,2023-12-25 23:37:48
2935,2391,5989.36,rgtVZQOxXW,2022-11-30 14:33:01
2936,3758,7310.12,fcMXgrgaNJ,2021-01-22 00:35:46
2937,7415,3970.29,LmriMLOkTH,2021-09-27 15:10:32
2938,5701,7087.47,EiXLGWCsEY,2020-04-26 11:18:55
2939,2702,1804.01,DPwZDJqwWz,2021-08-05 21:34:14
2940,8910,2227.14,FXfeQUOchh,2023-07-20 03:47:48
2941,3913,5063.49,FqCRWNbDLk,2020-10-18 08:19:01
2942,3526,3865.98,FtlktokyfV,2023-11-14 10:59:45
2943,1847,2713.52,jawGVrljih,2022-07-04 18:38:16
2944,5632,3734.81,KVfqKcmIZP,2021-07-16 19:21:03
2945,1535,3919.91,hLCRxWiOrg,2022-09-03 18:32:45
2946,5558,5850.34,DngaBuxlox,2022-12-07 06:20:40
2947,2718,3242.44,CqDdzBYYWw,2021-08-26 05:30:15
2948,7792,7465.74,yisqDaUFSE,2022-04-08 03:45:25
2949,4203,6559.02,UhbuyBAwkk,2023-10-28 06:14:47
2950,7376,4259.56,wbqJLwPCNc,2020-03-29 23:26:30
2951,3456,4225.52,NljluYiVdd,2020-03-29 15:24:14
2952,2169,2103.81,BqRneGGiTI,2021-03-28 23:16:18
2953,5052,8093.27,dQdJSddpbp,2022-12-22 11:45:12
2954,4935,1081.45,xTGwZSaXCk,2021-03-03 09:13:06
2955,3503,5729.28,ZrqyvHtWIz,2021-07-05 10:38:07
2956,7601,6564.4,LDfAfyIbrR,2022-01-09 11:52:31
2957,6358,3787.61,KAYgCMJwTg,2021-11-16 12:15:19
2958,333,4989.96,bctZEeDnuZ,2023-04-01 01:15:03
2959,8135,7252.84,BLbhrIPxYO,2021-08-13 02:10:29
2960,8440,6730.89,HYiScsCbYs,2023-10-31 22:22:34
2961,8169,4523.36,AnyeNCxtCZ,2022-12-23 05:02:53
2962,8681,3416.92,iUscuhXDFj,2020-08-26 16:05:52
2963,823,2980.88,sYJdDxvcDs,2020-07-31 13:31:14
2964,5597,1398.22,AjteYRKqUb,2023-05-07 12:43:49
2965,2224,3528.21,RdaOxlcRqu,2023-12-09 01:36:30
2966,9393,3240.14,zpjqgofonF,2023-10-07 14:24:23
2967,5590,3960.47,RdiCvWffiY,2023-09-05 22:21:17
2968,1612,4534.27,OiDeJUHAnd,2020-12-20 14:06:28
2969,4832,7233.82,UDDskXSuQF,2020-06-03 14:11:15
2970,2729,3147.07,ObDuehUQwj,2020-07-29 04:18:48
2971,835,9651.11,bMpcdXcofL,2023-12-28 08:27:31
2972,9437,5095.56,yOwsDKKsMV,2021-05-23 04:04:05
2973,8450,3341.09,UtvZRmATCL,2020-05-25 12:18:24
2974,4033,4046.56,wfKZEuAzsL,2023-08-29 15:30:10
2975,5503,5108.24,tJrIEoaqBQ,2023-09-12 23:32:55
2976,1936,9179.79,BewGEmIEsP,2021-01-24 06:24:18
2977,4039,1565.82,RJcBgtxMsf,2020-12-11 06:46:08
2978,3592,8081.89,VAvclQNqbT,2020-06-01 19:49:51
2979,1597,4170.42,LrsutjvpTE,2020-02-21 11:25:29
2980,4558,6597.29,xWjkXIWYyk,2023-07-08 07:33:26
2981,6605,5524.51,tzdkWkwdgy,2023-06-10 20:52:30
2982,3078,1977.89,KzoMJeSxmG,2021-09-16 21:08:34
2983,5357,5755.35,vZhDwHKpjD,2020-08-21 15:43:15
2984,7590,9687.78,diEMReVpUm,2020-10-31 19:49:48
2985,3359,2631.08,kNgBXfPGKU,2021-03-31 22:13:12
2986,5072,5755.59,TUKRBslnDv,2022-03-06 10:53:53
2987,2089,4602.58,gEedCWkReR,2021-01-03 05:20:58
2988,6140,7515.26,JIDRVPSOrI,2022-02-23 16:51:39
2989,4210,6243.24,YpOWfWrvum,2021-03-26 06:36:41
2990,2062,6501.82,DFASkQeDQx,2022-01-07 04:20:49
2991,5347,5378.44,hUZRNhCuYN,2021-02-23 23:12:39
2992,6817,3204.3,ToMbnaCEia,2022-05-07 13:44:31
2993,3328,3276.17,rTVDurIUDu,2021-05-11 03:42:14
2994,4604,7875.64,PlhuQKYShk,2020-01-08 11:14:01
2995,4965,7160.32,VecrEFUMQU,2023-02-19 19:04:06
2996,5509,3552.07,aeEnghLkCs,2022-12-27 06:38:31
2997,2662,3398.35,CRTUnPkrdz,2020-01-15 02:04:39
2998,1774,1821.61,xdgXUmYYUG,2021-06-23 19:57:37
2999,7005,5710.31,ZWpbrmQHbb,2020-05-12 06:10:38
3000,9308,2332.21,pLVFsBGZBr,2020-02-29 10:41:46
3001,9127,6851.85,GpjuimksYl,2023-01-23 10:07:13
3002,3706,5542.7,zuwvgEVeob,2020-03-22 04:26:54
3003,2550,1633.63,fbCqdBVUvr,2021-01-03 09:38:49
3004,2697,9788.04,nPaCfJFGjO,2020-08-07 13:26:01
3005,8254,2650.11,zuauzQFeyF,2021-03-22 01:26:17
3006,2138,3736.02,zoClRykTSq,2020-05-08 19:44:50
3007,8621,3903.68,udjVRrtODi,2020-10-21 03:58:05
3008,2497,8099.82,RcYpRDcXTW,2022-04-19 01:09:36
3009,2968,423.79,SwwbnXbRoH,2020-12-19 22:29:09
3010,2151,6703.36,ZErJWoqFRV,2020-05-09 03:49:21
3011,6946,2317.93,jfKvZfmJsK,2021-06-24 03:04:30
3012,5574,5258.67,fhkKYOxGtN,2023-02-27 09:39:58
3013,532,6908.72,dEUvFHNaan,2020-02-28 19:23:10
3014,8461,6776.32,UqnPFBrhtT,2021-05-11 23:56:59
3015,1534,7461.03,aUbiZtjusA,2022-09-13 18:08:29
3016,4665,3289.63,BgLTzHOYHK,2021-07-31 10:38:13
3017,3936,6014.43,bZHUNWlkGj,2021-05-26 08:26:27
3018,3882,3022.31,UaiEllcEGY,2023-08-31 14:05:48
3019,6911,3701.8,UaEFOFpIIR,2022-12-25 03:26:55
3020,5361,5588.88,YEOekhqWVY,2020-05-01 04:29:29
3021,7145,8410.81,YrBDomxjLO,2023-08-26 07:43:46
3022,5876,6148.81,tnKVxFWthU,2021-10-11 17:52:18
3023,5601,8729.52,sjsapzVEHn,2023-04-12 06:01:33
3024,7549,2576.46,hpqbgPpoUz,2020-08-03 22:18:16
3025,6044,7624.48,AEaCtxbzGt,2022-08-05 19:55:25
3026,9377,5621.41,aKnGmWEMCe,2022-12-14 08:45:21
3027,2488,6058.45,GRZntmllxa,2020-01-20 23:16:24
3028,5269,6736.61,BBiWkwnqyq,2021-03-26 05:08:33
3029,1489,3132.12,EZelXTnmfi,2022-06-24 03:51:22
3030,4374,5385.33,ZSPXHOTGFK,2023-11-09 03:26:21
3031,6371,6570.07,tZOFeZkCxg,2022-02-10 22:08:59
3032,7096,4503.44,AGvIWRtxtl,2022-06-09 23:47:43
3033,4964,6502.89,KrajyJgPjN,2022-02-02 13:00:01
3034,3919,8539.66,PtIjBMZpnI,2020-08-12 14:52:41
3035,2577,6611.48,goEeafmXRd,2021-12-23 11:45:22
3036,7601,6383.3,SAWwSgaffQ,2022-08-28 13:21:42
3037,7747,9015.7,pLNGhEXpSq,2022-10-20 19:39:55
3038,7832,3157.04,XaJZSRUtZg,2022-12-07 05:31:28
3039,2148,4026.81,EtEbNrCHms,2021-04-12 09:25:10
3040,7630,5497.2,ImHhhxwcgG,2023-04-08 19:40:57
3041,8012,4158.43,DZiYsQllUE,2021-02-21 02:49:10
3042,8860,2725.58,CGIrSKKhBR,2023-06-10 21:09:16
3043,6725,7042.72,OpljnVePWo,2021-02-03 18:52:24
3044,4086,5252.83,qYXGjRwSNE,2021-11-12 01:05:58
3045,7692,7101.33,ntJLxTNNMl,2021-04-26 12:52:29
3046,6039,4590.24,BlUzZyDfYs,2021-07-07 09:03:38
3047,5236,6690.03,MugemZHGCk,2023-08-16 18:02:06
3048,8892,6123.63,ARxRiYJkGW,2022-09-06 17:46:08
3049,2638,6184.4,UgxHsZippr,2021-09-05 09:26:13
3050,3709,8869.45,ZaPGVoYHqI,2023-10-16 05:21:39
3051,5237,5149.68,ZEEAvvdRPo,2023-03-17 23:50:33
3052,2377,8817.38,NblNRsMBCd,2023-11-27 16:57:48
3053,5102,7183.71,vMOIbumdaE,2023-04-07 21:28:11
3054,1929,3359.98,KNdrATywcW,2022-05-31 08:31:00
3055,8404,1584.75,YmNZOJKTob,2020-07-04 19:01:24
3056,1952,5527.71,AwaNmIHGog,2023-09-16 03:04:42
3057,5156,1907.46,KThNGXViDO,2023-10-16 23:14:42
3058,7055,5099.37,RjIQhyaEts,2023-07-25 23:01:35
3059,6198,1708.39,osVNvzvrdu,2021-12-20 15:54:26
3060,1505,1607.67,CMSEJhuIlu,2021-12-29 21:22:37
3061,6743,8859.41,ApQuZmnLLS,2023-02-28 09:32:41
3062,1893,2810.54,YUcbxFfDvn,2022-12-07 10:38:55
3063,5070,5983.89,MImTEChUVh,2020-02-22 18:32:27
3064,8030,1409.32,bXWDEwqvyh,2023-01-19 19:43:27
3065,7496,3839.5,FmnNKLWdtJ,2022-11-04 09:24:52
3066,8822,6164.55,PIDMjbpfJQ,2023-07-09 07:19:53
3067,5893,8543.84,JzgrQUCqKm,2020-05-19 23:05:43
3068,6554,1669.42,qssWcEKokH,2021-09-24 04:17:13
3069,3054,3512.44,ztcfOoraVm,2021-08-28 03:28:49
3070,706,4643.08,qmGjFvkyUU,2020-12-27 04:14:35
3071,4249,5712.27,lWENsivpqS,2020-11-26 04:11:48
3072,6191,4207.09,VqcaZUNqGR,2023-12-27 02:33:19
3073,6927,9574.05,fxSEkjhezB,2021-02-11 08:22:17
3074,9173,9142.34,fSnBPMWBaT,2021-05-07 20:37:53
3075,4813,5274.38,jjWPezljnD,2023-08-29 07:33:13
3076,4967,5514.56,CvHrUMoNXh,2022-05-11 18:47:41
3077,7410,2044.28,SMuIIYeaIs,2020-04-21 07:01:56
3078,261,6905.33,hatjFomZaz,2022-07-30 01:48:36
3079,9279,5682.72,SUTZdOrKyU,2021-12-26 13:22:56
3080,7958,8237.32,rwHPodVsnZ,2021-06-09 11:48:20
3081,8978,4473.86,MzrgtIwytV,2023-10-09 13:35:08
3082,1664,7176.39,cCjKqlpNRi,2022-05-31 00:14:44
3083,6451,4026.56,qAqtaESIfB,2022-09-12 10:09:14
3084,5910,2053.34,DAYascMasv,2022-02-06 20:23:58
3085,8471,4251.24,PddcEdAZRs,2021-06-21 13:51:13
3086,4146,7854.87,vlqgMDfDww,2022-10-27 18:49:13
3087,947,4390.23,GsFKuBJOCl,2021-06-06 21:25:36
3088,3458,5355.97,VqCmNPVDNI,2021-04-27 01:46:20
3089,4763,6723.22,HHjSEDBZpP,2020-10-10 16:30:36
3090,2951,1540.01,esIrrJkDNG,2021-11-23 06:31:25
3091,5682,4036.18,JergetcsGJ,2022-08-05 02:10:39
3092,8564,4702.87,UdzYXWMhYD,2023-10-07 16:59:35
3093,6301,3615.95,biawDzWbkV,2022-09-15 07:03:21
3094,1263,9085.76,YxdrzbMUWL,2023-10-30 16:21:07
3095,2721,7203.38,obvQUfUKMj,2020-02-18 23:06:37
3096,3143,3286.39,MjVXXlZion,2022-10-07 21:17:59
3097,3499,6596.21,ZjYFmhbTRo,2022-06-30 17:29:59
3098,4297,5533.24,tjikOgJYBE,2022-01-01 03:45:32
3099,4240,7707.05,GTXYOWYCMf,2022-12-04 06:24:00
3100,3391,2485.5,tkXUvJHjLC,2023-06-04 02:29:54
3101,3821,2397.7,tTNKgKXehu,2023-07-24 13:34:09
3102,3381,5403.47,HoQTZbZlnS,2022-12-10 08:18:08
3103,8016,1317.59,KjNYKJLtfW,2022-07-09 22:41:00
3104,4530,7182.72,sDXrUtWTSw,2020-07-16 21:47:03
3105,9546,5713.97,EanZNvmrqF,2022-08-15 01:08:10
3106,6500,9610.03,yYstBxfRNo,2020-02-11 22:08:43
3107,7031,8889.39,vfyRYXNrXo,2021-02-14 04:06:04
3108,4432,1796.92,LOIKwPRXwT,2021-08-26 13:18:18
3109,6471,1648.44,wqfxBngjxj,2022-02-21 04:29:15
3110,5869,6976.64,nFZBopqySV,2023-10-31 10:07:54
3111,4788,8962.85,cHdaLrLqRs,2022-02-18 18:41:11
3112,8222,7371.25,szwuOYgdaQ,2020-04-07 00:20:34
3113,3595,9037.16,kdWdBzidsu,2023-08-31 15:56:09
3114,7462,6275.86,uRaAQSgJPh,2023-05-13 18:16:52
3115,8113,4315.13,AZvKonWaSC,2020-06-01 18:07:30
3116,7640,7784.65,lAzTlAFByC,2023-02-10 02:07:06
3117,2773,4256.61,NtHeOtNZTN,2021-06-02 03:04:03
3118,6970,5514.93,GeqvWiWrjz,2020-12-10 09:29:25
3119,7068,3069.83,eBWZdvjkco,2022-06-26 06:50:00
3120,7569,6250.02,eegSzljIAx,2023-04-07 04:57:13
3121,9378,3220.67,XvPiswmGJd,2022-10-13 08:11:02
3122,5828,7411.18,RNjDGqDKda,2021-07-05 16:55:29
3123,95,3495.75,jBIRddKadS,2023-12-21 23:26:09
3124,2887,217.53,xqMSvCfxZS,2020-02-27 01:03:38
3125,3738,2697.79,jwQVTWAdfn,2020-01-08 08:22:03
3126,8428,8636.03,xejAzkTiBS,2023-09-27 09:25:03
3127,7409,5939.79,mFvCNRVheG,2022-02-26 14:27:43
3128,1374,6392.69,WEDBpdASXL,2023-07-17 11:02:20
3129,602,7474.46,ZrYZZVAVih,2022-03-06 23:58:49
3130,5460,3609.68,yFPibhtPBt,2020-10-30 23:29:34
3131,6543,8594.06,uSmfRvGLda,2022-12-16 04:05:31
3132,3038,4454.89,bnYzygzcjT,2022-05-09 06:23:32
3133,7121,8441.77,GInQSyrSjp,2023-08-20 05:06:00
3134,6115,4090.67,ZKUnLNTAzN,2022-04-17 16:55:38
3135,6567,6458.16,PPBPMJOAps,2021-02-27 01:07:21
3136,5639,4888.4,esezTmOJxa,2020-11-01 21:15:18
3137,8730,7039.7,hZGhSYAqKO,2023-08-19 05:21:59
3138,3221,2323.38,IzdRFhpPbh,2023-05-17 20:48:58
3139,6217,4374.55,NnRsOShTuv,2023-05-14 16:16:49
3140,5191,5831.54,DXetjbmOlr,2020-08-19 12:27:30
3141,5790,3188.91,EKaIxCGdXv,2022-07-16 08:08:58
3142,1472,3468.25,UzwCzyQcer,2023-11-26 08:34:43
3143,4642,4354.48,zkGotSIUwz,2020-12-10 10:48:54
3144,1690,9124.54,vWMTywnJji,2022-02-05 10:08:29
3145,4080,7259.43,yBvHMyZoCA,2021-05-15 13:34:58
3146,3972,4151.17,JswyyFcyut,2023-04-17 04:08:40
3147,3583,2672.72,VxbvVHTKPb,2022-08-25 03:35:54
3148,4662,1439.52,WhzwHfzGWW,2022-05-15 11:28:48
3149,1738,1639.83,WrwZzSGEcJ,2023-10-22 16:03:25
3150,5204,1558.62,PfQKrVCraO,2021-06-06 10:54:39
3151,5705,7287.06,hcXWqyiYwf,2020-03-14 11:03:09
3152,3302,7030.9,ZXQmzcomBc,2020-09-23 17:29:45
3153,3215,6726.57,iEfAHVRfEa,2022-10-01 10:02:07
3154,2735,1772.01,HuRcLGYTgP,2021-05-09 19:59:59
3155,3653,2100.99,PdQQmBrLhJ,2020-07-10 07:02:52
3156,1837,4922.57,vREvuTxJtU,2022-07-25 15:09:31
3157,3852,5158.98,OTNyfnlwTI,2023-12-02 07:12:22
3158,5579,7736.81,EIxBqdBSyI,2020-07-24 14:00:45
3159,9491,4983.82,dTgZipQlzE,2020-12-23 13:03:02
3160,9063,7025.47,uSclKbGlVB,2022-05-07 19:58:06
3161,4969,3770.54,fcpuJyhsGe,2023-05-10 04:20:27
3162,7154,5052.42,yYdKUREhPE,2023-11-14 12:55:54
3163,2178,4884.96,TeaiyHvfOj,2022-04-03 17:20:30
3164,5896,5670.36,gxWQJBDZpT,2020-12-21 10:05:48
3165,6336,2049.4,zYVCjARAci,2023-09-03 01:34:51
3166,8204,8249.1,AErqLuNVgy,2021-09-12 22:58:47
3167,4882,8656.17,VePaLlUpAG,2021-02-22 03:00:51
3168,3624,7273.07,uLzdBQuqYG,2022-12-17 02:18:27
3169,3008,6415.89,pKJkxZDObc,2023-11-05 06:55:39
3170,5464,4329.59,XipXijbyGt,2022-09-23 06:45:47
3171,8894,1371.71,szhwHtMMMT,2022-04-30 12:25:38
3172,3065,1151.67,dvmmLQYTkc,2021-03-16 16:28:45
3173,3022,541.18,MDCmWoNDdB,2023-10-30 06:05:28
3174,7216,7133.91,SfsIFgcGzW,2020-10-06 12:37:32
3175,4818,5309.85,GFXOXjoPhU,2023-04-10 18:12:04
3176,4408,6349.09,uwqaLxKruz,2022-12-16 11:10:05
3177,4464,2472.21,ERtwhhYorq,2021-11-21 03:57:13
3178,2832,2228.85,cjNCiAsXMv,2022-08-05 11:37:45
3179,5796,9872.31,bkXwvxlLWv,2021-07-15 08:43:36
3180,4223,8744.77,CeqXzRSYZN,2021-02-25 07:45:59
3181,4020,6947.03,exTSHpTWbO,2020-09-18 15:45:43
3182,6206,3721.66,RzOEnkmMMq,2023-06-03 07:24:52
3183,7930,4497.28,xIBrdiMIkf,2023-10-20 01:09:42
3184,6892,4356.28,IPRUeNgkWI,2020-12-01 12:15:39
3185,1889,2335.31,owJJvxmXOC,2023-01-17 16:56:04
3186,5832,2913.86,UXXudgEzXb,2023-06-01 06:21:41
3187,4453,2908.63,fHszsSOizn,2022-09-22 02:44:47
3188,7166,4166.18,iEOjvLSfcI,2020-01-05 04:09:58
3189,5857,406.63,opyroIsPgj,2022-06-28 09:08:11
3190,5038,5215.14,gFFwGxIGFD,2023-03-15 17:35:21
3191,4298,6977.41,growhiTGUo,2022-02-25 08:50:36
3192,1529,6234.14,XeMjaJlUmI,2020-09-16 14:42:17
3193,6467,6116.62,TqOkyNytal,2022-06-25 18:02:48
3194,4222,4007.1,QGynWHOrIL,2023-01-06 13:56:43
3195,4388,1677.35,xLRpscFoWq,2020-10-25 13:55:36
3196,4817,4754.84,bOVvoQaWdE,2023-04-27 04:52:48
3197,2144,5399.89,cpQRbItBIm,2022-05-07 00:43:22
3198,9039,5362.34,fihdRsSiSI,2021-02-17 15:06:41
3199,7089,8448.41,SeXOxzMWZK,2021-11-22 20:03:25
3200,6134,1939.68,yVzFlgecKI,2022-04-12 04:39:58
3201,922,7751.9,CQnIcrbNsd,2022-10-17 13:25:00
3202,408,5566.55,VGCSCTvKcF,2021-02-17 05:08:55
3203,5533,6840.73,CmMvQxTuDt,2023-05-11 18:07:40
3204,8211,3139.2,lnluMPuKjl,2020-06-13 19:55:23
3205,5098,4038.78,OBdUBtWgSE,2021-05-24 10:56:49
3206,1893,5634.87,vHNkocDpJE,2021-05-09 03:10:16
3207,7128,7006.73,eujzOKQMQP,2020-05-15 11:06:36
3208,6480,7827.28,aZJjJAbOuk,2022-05-18 09:18:15
3209,5757,5626.6,UwBqaRXtPy,2022-06-10 18:32:53
3210,2170,916.59,kbzkogyfcq,2022-04-11 20:01:25
3211,364,4682.87,jFjnOCBJXD,2020-12-30 08:41:38
3212,8113,3973.72,cxXFKsSnAv,2020-01-23 02:48:21
3213,7879,3831.65,OrmIxfOlko,2022-12-06 13:14:34
3214,1316,5755.11,VFeERVXoOp,2021-06-21 09:14:52
3215,3403,3574.81,LNffMyhmQh,2023-12-12 07:01:13
3216,3226,3816.48,SpFIfhPSAH,2020-08-09 01:12:41
3217,5131,3563.89,eyCuLgFUcE,2023-08-03 02:36:11
3218,7330,3588.13,RdTILCdVuK,2021-05-10 03:51:32
3219,2934,2770.68,UzewjNDFQC,2022-06-26 12:35:16
3220,5958,3220.4,QWQmbuTuiy,2020-03-09 00:14:15
3221,5834,1690.09,hRAxcxCycm,2020-12-02 04:20:00
3222,6043,3568.85,kEvYMzdLKM,2023-11-22 18:53:11
3223,3504,7228.54,iNlUIzwrgX,2022-12-30 12:23:49
3224,3736,7866.57,bCEOIaNpxR,2020-12-22 16:50:30
3225,4803,346.49,BzihfZHWRt,2023-05-08 06:56:35
3226,8689,9204.07,nXnhDfhyMP,2020-11-06 14:22:27
3227,7870,6870.89,shPZLAMkvE,2020-07-22 17:24:55
3228,6744,2102.43,svqapXwanV,2022-01-17 15:59:38
3229,9523,6922.18,qbLoRzdcHF,2022-08-23 04:29:49
3230,5081,3502.45,lYAUwaEiSl,2022-09-22 06:57:28
3231,7117,2563.95,SvdXwKQAXy,2022-05-07 16:27:00
3232,2492,5600.3,uEJdMbpdfj,2022-07-17 13:50:29
3233,3198,4749.79,xGImqJBIMg,2022-09-09 16:52:37
3234,3760,1782.1,jGZxOyvREd,2020-02-29 07:25:02
3235,9010,4996.28,KeNDpzBkBu,2021-07-03 23:47:20
3236,5998,6364.6,sXaPnQhttv,2023-03-30 08:08:48
3237,9386,4023.06,CDkJHxAFyM,2022-01-08 01:32:12
3238,2417,7416.15,PRbUXKqhCK,2021-04-18 05:15:48
3239,7114,8333.82,NgTWvkJctd,2021-04-25 18:54:24
3240,7159,6065.66,jktshDLCcV,2021-12-04 16:10:55
3241,1156,2758.6,hoeNNidyFX,2020-04-06 17:56:48
3242,4498,4656.61,PwJbSlkfak,2020-09-19 03:29:55
3243,6437,8836.25,wYrtnnDWBo,2022-09-13 22:55:29
3244,3743,2757.36,BgWikeaWkG,2022-01-16 21:17:46
3245,8276,2624.41,wZwHBUIqJf,2022-02-18 13:13:35
3246,7084,4643.8,GCNnKbAXss,2020-11-07 16:35:42
3247,2705,2986.71,HebxActsqE,2021-05-12 14:23:20
3248,2837,7127.48,yGOuszLWVK,2022-08-23 03:01:23
3249,3814,3890.01,aPoOsIiDqQ,2021-12-24 07:40:04
3250,6569,4658.47,edmzorEaFN,2020-01-09 11:22:43
3251,4446,1296.8,DmqGQRwCME,2022-05-12 22:55:10
3252,8850,7414.15,EYDaryyHWd,2023-03-22 07:15:27
3253,2776,7210.26,JYLIpmfuus,2020-04-12 05:20:26
3254,212,5883.15,SzhliNbNCT,2022-07-21 13:02:05
3255,8947,3086.54,hvzgiXyjMR,2022-01-31 17:26:42
3256,1023,633.05,PRNOcrAZHc,2020-10-12 13:11:20
3257,1808,4689.02,hSYESzInjN,2021-09-12 05:28:19
3258,5029,1795.28,zcadbezacl,2020-04-10 20:07:01
3259,3630,8155.87,cVYsKwIhwg,2020-05-20 22:12:46
3260,4390,4072.52,NctIgUadkh,2021-08-13 08:14:25
3261,5248,9173.85,bjNCLVFEri,2023-03-16 07:28:09
3262,7925,5575.28,tULbkuWVDY,2020-02-17 15:47:07
3263,685,7545.02,aNGeUqYMVP,2021-09-05 13:21:26
3264,4388,1638.55,DAbPZdijAC,2021-08-29 17:05:09
3265,2765,5311.57,yGTkjUHRKZ,2020-12-11 13:52:08
3266,2243,6348.05,txgCCBGPMl,2020-05-04 04:18:05
3267,5844,4553.99,mamskFSqrK,2023-02-08 15:18:32
3268,8025,1856.31,eBmsqDqQrR,2023-11-08 04:37:44
3269,4279,3687.49,kKfdYtmuqn,2020-09-29 20:16:56
3270,4016,3271.43,UJBZguujLZ,2021-09-15 17:49:06
3271,5673,3039.61,wjyyFffWUU,2023-11-02 09:24:21
3272,2018,6748.81,NUuUZjlXFR,2021-02-20 07:17:39
3273,2295,9074.67,VUBvefAUwR,2022-06-10 23:48:25
3274,3161,6970.74,WSGCirRTyQ,2023-09-17 14:20:32
3275,7265,7409.02,KDEiEOCvDL,2021-02-07 23:26:16
3276,1853,7255.06,AwefbiuEor,2023-07-20 10:56:37
3277,5308,8229.47,VLAiNMQKjW,2020-11-13 01:37:05
3278,9596,4855.6,NItYFthZsX,2021-11-17 23:41:36
3279,5050,5174.61,zHyIGhTEXr,2023-04-24 05:12:03
3280,4981,1566.34,FOQktatvsd,2022-01-19 16:29:17
3281,5301,4838.39,IkTKVTynbT,2022-06-04 11:32:09
3282,3951,4850.43,RcacFWXHjL,2022-09-03 15:48:52
3283,5880,9124.95,VVFdoczXYE,2022-02-13 19:06:36
3284,4736,8333.38,qvyWuKUYQg,2021-03-31 17:53:35
3285,6434,9310.37,PECWwEiTon,2023-10-24 21:27:31
3286,5352,5709.37,YCDdeURojG,2023-07-13 09:45:05
3287,7529,4122.92,moxQUbVLec,2023-07-27 11:42:04
3288,2554,5445.24,rgjuZauLRs,2022-11-01 04:56:59
3289,916,3498.5,TffXlhmLdS,2020-08-21 11:40:10
3290,7921,3681.23,XjsWczUpnj,2020-02-03 04:29:39
3291,7667,4229.34,UKsdNWqzLh,2021-07-24 05:41:58
3292,6453,1320.51,oSbXjmUcLh,2023-09-16 12:13:46
3293,9069,1178.27,GdxabAsnIQ,2020-03-20 07:58:15
3294,7116,7620.62,khDYkXiSgG,2023-05-06 15:24:14
3295,2488,7657.03,AcSKeNKcKy,2023-11-01 19:15:49
3296,7936,4776.36,nepxaPURZM,2021-01-30 20:34:46
3297,3970,4598.8,mnoyaRgxLo,2020-09-02 05:21:00
3298,4314,1056.78,HKqDyTLmwQ,2022-04-18 03:06:28
3299,2423,6161.16,bZAupjqGio,2022-04-12 18:54:38
3300,2673,3138.49,VUQvjYlIfq,2021-07-03 06:05:45
3301,9157,2424.96,kJOwYRWlxY,2021-08-06 01:22:47
3302,7651,2012.5,mKDRWpuxzl,2020-11-29 21:56:53
